"","TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","rep","corr_first","group_num","group"
"7973",17,212.76,212.76,2,"The snake asked for the father.","nonsense",4.10901212692,1,"ldrc2_0_143_second","3","active_ns",FALSE,1,5,"A2_second"
"7983",18,223.41,223.41,1,"A mouse chewed on the cheese.","sense",3.47608304024,1,"ldrc2_0_143_second","3","active_s",FALSE,1,5,"A2_second"
"7993",19,237.03,237.03,4,"Pie was raised by the letter.","nonsense",4.1212220192,1,"ldrc2_0_143_second","3","passive_ns",FALSE,1,5,"A2_second"
"8003",20,248.04,248.05,1,"The banker counted the money.","sense",4.60494995117,1,"ldrc2_0_143_second","3","active_s",FALSE,1,5,"A2_second"
"8014",21,258.46,258.47,3,"The lamp was bought by the sister.","sense",3.82400202751,1,"ldrc2_0_143_second","3","passive_s",FALSE,1,5,"A2_second"
"8023",22,274.9,274.91,1,"The boy cleared off the table.","sense",3.10086894035,1,"ldrc2_0_143_second","3","active_s",FALSE,1,5,"A2_second"
"8033",23,289.51,289.53,4,"Bread was scratched by a tray.","nonsense",3.37392902374,1,"ldrc2_0_143_second","3","passive_ns",FALSE,1,5,"A2_second"
"8043",24,303.52,303.53,2,"The ear dressed a student.","nonsense",4.751557827,1,"ldrc2_0_143_second","3","active_ns",FALSE,1,5,"A2_second"
"8053",25,319.75,319.76,1,"The queen planted a flower.","nonsense",7.46241307259,0,"ldrc2_0_143_second","3","active_s",FALSE,0,5,"A2_second"
"8063",26,329.89,329.9,1,"A tiger scared the zebra.","nonsense",5.00227212906,0,"ldrc2_0_143_second","3","active_s",FALSE,0,5,"A2_second"
"8072",27,343.4,343.4,4,"A rope was sold by the frog.","nonsense",5.71371603012,1,"ldrc2_0_143_second","3","passive_ns",FALSE,1,5,"A2_second"
"8083",28,353.98,353.99,2,"The iron borrowed a teacher.","nonsense",4.00100111961,1,"ldrc2_0_143_second","3","active_ns",FALSE,1,5,"A2_second"
"8094",29,370.82,370.82,3,"Soup was served by a woman.","sense",3.69994091988,1,"ldrc2_0_143_second","3","passive_s",FALSE,1,5,"A2_second"
"8106",30,382.44,382.45,4,"The girl was told by a fork.","nonsense",5.74351787567,1,"ldrc2_0_143_second","3","passive_ns",FALSE,1,5,"A2_second"
"8115",31,392.48,392.49,2,"A basement won the family.","sense",3.62177610397,2,"ldrc2_0_143_second","3","active_ns",FALSE,0,5,"A2_second"
"8134",0,0,0.03,4,"A hand was built by the ant.","nonsense",1.77015709877,1,"ldrc2_0_145_second","1","passive_ns",FALSE,1,5,"A2_second"
"8143",1,10.89,10.89,2,"The bread heard a camel.","nonsense",4.00070810318,1,"ldrc2_0_145_second","1","active_ns",FALSE,1,5,"A2_second"
"8153",2,21.08,21.08,3,"Cheese was chewed by a rat.","sense",2.75519394875,1,"ldrc2_0_145_second","1","passive_s",FALSE,1,5,"A2_second"
"8164",3,36.88,36.88,2,"The chalk wanted a child.","nonsense",5.5285179615,1,"ldrc2_0_145_second","1","active_ns",FALSE,1,5,"A2_second"
"8173",4,50.82,50.83,1,"The dog chased the car.","sense",1.71099209785,1,"ldrc2_0_145_second","1","active_s",FALSE,1,5,"A2_second"
"8183",5,61.13,61.13,4,"A couch was saved by a plum.","nonsense",2.74674701691,1,"ldrc2_0_145_second","1","passive_ns",FALSE,1,5,"A2_second"
"8193",6,75.94,75.94,3,"The ball was kicked by a girl.","sense",3.94706201553,1,"ldrc2_0_145_second","1","passive_s",FALSE,1,5,"A2_second"
"8203",7,87.72,87.73,3,"The bib was worn by a baby.","sense",4.6844420433,1,"ldrc2_0_145_second","1","passive_s",FALSE,1,5,"A2_second"
"8215",8,99.72,99.73,4,"A flower was milked by a bear.","nonsense",4.14336299896,1,"ldrc2_0_145_second","1","passive_ns",FALSE,1,5,"A2_second"
"8223",9,111.38,111.39,4,"The pig was hugged by a joke.","nonsense",3.46688103676,1,"ldrc2_0_145_second","1","passive_ns",FALSE,1,5,"A2_second"
"8233",10,122.22,122.23,1,"A turtle crawled to the water.","sense",3.95990395546,1,"ldrc2_0_145_second","1","active_s",FALSE,1,5,"A2_second"
"8243",11,134.13,134.14,2,"The bucket told a horse.","nonsense",4.62976908684,1,"ldrc2_0_145_second","1","active_ns",FALSE,1,5,"A2_second"
"8253",12,146.54,146.54,2,"A present picked the raccoon.","nonsense",5.78220105171,1,"ldrc2_0_145_second","1","active_ns",FALSE,1,5,"A2_second"
"8263",13,158.49,158.49,3,"A dime was found by the kid.","sense",2.85814499855,1,"ldrc2_0_145_second","1","passive_s",FALSE,1,5,"A2_second"
"8272",14,169.83,169.84,1,"A teacher graded a paper.","sense",2.04946494102,1,"ldrc2_0_145_second","1","active_s",FALSE,1,5,"A2_second"
"8283",15,179.98,179.99,1,"The doctor used the phone.","sense",4.0002758503,1,"ldrc2_0_145_second","1","active_s",FALSE,1,5,"A2_second"
"8293",16,190.27,190.27,2,"A piano planted a brother.","nonsense",3.08785605431,1,"ldrc2_0_145_second","1","active_ns",FALSE,1,5,"A2_second"
"8302",17,200.64,200.64,3,"A cake was baked by mom.","sense",2.84647607803,1,"ldrc2_0_145_second","1","passive_s",FALSE,1,5,"A2_second"
"8315",18,215.75,215.76,1,"The actor pulled on a rope.","sense",4.01361012459,1,"ldrc2_0_145_second","1","active_s",FALSE,1,5,"A2_second"
"8323",19,225.84,225.85,3,"A box was cut by the worker.","sense",4.62427687645,1,"ldrc2_0_145_second","1","passive_s",FALSE,1,5,"A2_second"
"8333",20,235.87,235.87,1,"The rabbit jumped in the grass.","sense",3.363904953,1,"ldrc2_0_145_second","1","active_s",FALSE,1,5,"A2_second"
"8343",21,247.77,247.78,2,"A chicken shopped at a movie.","nonsense",6.03364682198,1,"ldrc2_0_145_second","1","active_ns",FALSE,1,5,"A2_second"
"8353",22,257.97,257.98,3,"A broom was sold by a farmer.","sense",4.02549386024,1,"ldrc2_0_145_second","1","passive_s",FALSE,1,5,"A2_second"
"8363",23,268.09,268.1,3,"The egg was laid by the duck.","sense",3.75950312614,1,"ldrc2_0_145_second","1","passive_s",FALSE,1,5,"A2_second"
"8373",24,280.16,280.17,1,"The monkey climbed a tree.","sense",2.64322400093,1,"ldrc2_0_145_second","1","active_s",FALSE,1,5,"A2_second"
"8382",25,296.87,296.87,4,"Seed was raised by the rug.","nonsense",4.14158797264,1,"ldrc2_0_145_second","1","passive_ns",FALSE,1,5,"A2_second"
"8393",26,312.85,312.86,2,"The apple watched a king.","nonsense",4.82827115059,1,"ldrc2_0_145_second","1","active_ns",FALSE,1,5,"A2_second"
"8403",27,330.61,330.61,4,"The bug was cooked by a key.","nonsense",3.83148312569,1,"ldrc2_0_145_second","1","passive_ns",FALSE,1,5,"A2_second"
"8416",28,343.48,343.49,1,"A cowgirl caught a snake.","sense",2.75497317314,1,"ldrc2_0_145_second","1","active_s",FALSE,1,5,"A2_second"
"8424",29,360.32,360.33,4,"The dragon was won by clay.","nonsense",4.52535200119,1,"ldrc2_0_145_second","1","passive_ns",FALSE,1,5,"A2_second"
"8434",30,370.6,370.6,2,"A pillow scratched the fish.","nonsense",3.40569591522,1,"ldrc2_0_145_second","1","active_ns",FALSE,1,5,"A2_second"
"8444",31,381.02,381.03,4,"A man was scored by wind.","sense",5.72745013237,0,"ldrc2_0_145_second","1","passive_ns",FALSE,0,5,"A2_second"
"8454",0,0,0.02,2,"A fence walked to the mother.","nonsense",2.77555298805,1,"ldrc2_0_145_second","2","active_ns",FALSE,1,5,"A2_second"
"8464",1,10.72,10.73,3,"The shirt was stained by mud.","sense",2.95173001289,1,"ldrc2_0_145_second","2","passive_s",FALSE,1,5,"A2_second"
"8474",2,21.39,21.4,4,"Fire was licked by a banana.","nonsense",2.88040614128,1,"ldrc2_0_145_second","2","passive_ns",FALSE,1,5,"A2_second"
"8484",3,38.56,38.56,1,"The banker counted the money.","sense",4.11159205437,1,"ldrc2_0_145_second","2","active_s",FALSE,1,5,"A2_second"
"8494",4,54.45,54.46,4,"Pie was raised by the letter.","nonsense",2.98771905899,1,"ldrc2_0_145_second","2","passive_ns",FALSE,1,5,"A2_second"
"8504",5,64.83,64.84,1,"The boy cleared off the table.","sense",3.01771783829,1,"ldrc2_0_145_second","2","active_s",FALSE,1,5,"A2_second"
"8516",6,80.32,80.33,4,"A rope was sold by the frog.","nonsense",3.24832105637,1,"ldrc2_0_145_second","2","passive_ns",FALSE,1,5,"A2_second"
"8524",7,90.96,90.96,2,"The snake asked for the father.","nonsense",3.48642587662,1,"ldrc2_0_145_second","2","active_ns",FALSE,1,5,"A2_second"
"8534",8,106.1,106.11,2,"A basement won the family.","nonsense",3.98244905472,1,"ldrc2_0_145_second","2","active_ns",FALSE,1,5,"A2_second"
"8544",9,116.71,116.72,1,"A tiger scared the zebra.","sense",3.85137295723,1,"ldrc2_0_145_second","2","active_s",FALSE,1,5,"A2_second"
"8554",10,131.58,131.59,1,"A bird dropped the worm.","sense",2.67724299431,1,"ldrc2_0_145_second","2","active_s",FALSE,1,5,"A2_second"
"8564",11,143.41,143.41,4,"The girl was told by a fork.","nonsense",3.34950590134,1,"ldrc2_0_145_second","2","passive_ns",FALSE,1,5,"A2_second"
"8574",12,154.13,154.14,4,"Bread was scratched by a tray.","nonsense",3.77615594864,1,"ldrc2_0_145_second","2","passive_ns",FALSE,1,5,"A2_second"
"8584",13,164.48,164.48,3,"The lamp was bought by the sister.","sense",3.58662080765,1,"ldrc2_0_145_second","2","passive_s",FALSE,1,5,"A2_second"
"8594",14,182.42,182.42,1,"The uncle put sugar in the tea.","sense",2.89815306664,1,"ldrc2_0_145_second","2","active_s",FALSE,1,5,"A2_second"
"8604",15,193.7,193.7,2,"A hen carried the dancer.","nonsense",2.94870114326,1,"ldrc2_0_145_second","2","active_ns",FALSE,1,5,"A2_second"
"8617",16,206.11,206.11,4,"A chair was tasted by a frame.","nonsense",3.98024606705,1,"ldrc2_0_145_second","2","passive_ns",FALSE,1,5,"A2_second"
"8624",17,223.68,223.68,3,"The show was seen by a child.","sense",2.64454507828,1,"ldrc2_0_145_second","2","passive_s",FALSE,1,5,"A2_second"
"8634",18,234.74,234.75,3,"Soup was served by a woman.","sense",2.34852790833,1,"ldrc2_0_145_second","2","passive_s",FALSE,1,5,"A2_second"
"8644",19,250.08,250.08,2,"The iron borrowed a teacher.","nonsense",2.81064105034,1,"ldrc2_0_145_second","2","active_ns",FALSE,1,5,"A2_second"
"8664",20,260.45,260.46,3,"A cat was saved by a king.","sense",3.93573904037,1,"ldrc2_0_145_second","2","passive_s",FALSE,1,5,"A2_second"
"8673",21,270.85,270.86,1,"The queen planted a flower.","sense",3.89418005943,1,"ldrc2_0_145_second","2","active_s",FALSE,1,5,"A2_second"
"8684",22,280.9,280.91,3,"A rug was rolled by the actor.","sense",3.17032599449,1,"ldrc2_0_145_second","2","passive_s",FALSE,1,5,"A2_second"
"8694",23,293.63,293.63,2,"The couch sang to the duck.","nonsense",3.91203999519,1,"ldrc2_0_145_second","2","active_ns",FALSE,1,5,"A2_second"
"8704",24,304.11,304.12,4,"Pasta was waved by a fish.","nonsense",3.80874204636,1,"ldrc2_0_145_second","2","passive_ns",FALSE,1,5,"A2_second"
"8716",25,314.89,314.9,1,"A mouse chewed on the cheese.","sense",1.94423794746,1,"ldrc2_0_145_second","2","active_s",FALSE,1,5,"A2_second"
"8724",26,325.02,325.03,3,"A phone was used by a doctor.","sense",2.95055484772,1,"ldrc2_0_145_second","2","passive_s",FALSE,1,5,"A2_second"
"8734",27,339.56,339.57,2,"The ear dressed a student.","nonsense",8.64368391037,1,"ldrc2_0_145_second","2","active_ns",FALSE,1,5,"A2_second"
"8744",28,350.98,350.99,1,"A fly entered the house.","sense",3.54910898209,1,"ldrc2_0_145_second","2","active_s",FALSE,1,5,"A2_second"
"8754",29,368.12,368.13,4,"A cup was cut by the pillow.","nonsense",4.06112599373,1,"ldrc2_0_145_second","2","passive_ns",FALSE,1,5,"A2_second"
"8764",30,380.08,380.08,3,"Pizza was cooked by the man.","sense",1.89444708824,1,"ldrc2_0_145_second","2","passive_s",FALSE,1,5,"A2_second"
"8774",31,395.78,395.79,2,"A joke hugged the dragon.","nonsense",2.89108300209,1,"ldrc2_0_145_second","2","active_ns",FALSE,1,5,"A2_second"
"8783",0,0,0.02,1,"A cousin wanted a pillow.","sense",4.80309391022,1,"ldrc2_0_145_second","3","active_s",FALSE,1,5,"A2_second"
"8794",1,10.16,10.16,2,"The woman scared the paper.","nonsense",3.21480107307,1,"ldrc2_0_145_second","3","active_ns",FALSE,1,5,"A2_second"
"8804",2,25.97,25.98,3,"A home was entered by the men.","sense",5.15176606178,1,"ldrc2_0_145_second","3","passive_s",FALSE,1,5,"A2_second"
"8816",3,40.97,40.98,3,"The fish was eaten by a bear.","sense",2.57037091255,1,"ldrc2_0_145_second","3","passive_s",FALSE,1,5,"A2_second"
"8824",4,53.69,53.69,2,"The barn barked at the driver.","nonsense",3.48886203766,1,"ldrc2_0_145_second","3","active_ns",FALSE,1,5,"A2_second"
"8834",5,64.57,64.58,3,"A song was sung by the cowboy.","sense",3.51904702187,1,"ldrc2_0_145_second","3","passive_s",FALSE,1,5,"A2_second"
"8844",6,75.24,75.25,4,"A chicken was asked by a bell.","nonsense",3.43982505798,1,"ldrc2_0_145_second","3","passive_ns",FALSE,1,5,"A2_second"
"8854",7,86.91,86.92,1,"The actress watched a show.","sense",4.95942401886,1,"ldrc2_0_145_second","3","active_s",FALSE,1,5,"A2_second"
"8864",8,103.03,103.04,2,"The key opened the carrot.","nonsense",2.74843811989,1,"ldrc2_0_145_second","3","active_ns",FALSE,1,5,"A2_second"
"8874",9,118.89,118.89,4,"Pizza was used by a book.","nonsense",2.75380682945,1,"ldrc2_0_145_second","3","passive_ns",FALSE,1,5,"A2_second"
"8883",10,128.92,128.93,1,"A raccoon scratched at the box.","sense",2.27756500244,1,"ldrc2_0_145_second","3","active_s",FALSE,1,5,"A2_second"
"8894",11,141.14,141.15,3,"The car was chased by a dog.","sense",5.10981893539,1,"ldrc2_0_145_second","3","passive_s",FALSE,1,5,"A2_second"
"8904",12,151.22,151.22,3,"A rope was pulled by the man.","sense",3.29866719246,1,"ldrc2_0_145_second","3","passive_s",FALSE,1,5,"A2_second"
"8915",13,161.68,161.68,4,"A horse was peeled by salt.","nonsense",3.49431395531,1,"ldrc2_0_145_second","3","passive_ns",FALSE,1,5,"A2_second"
"8924",14,172.84,172.85,2,"A boat raced in the library.","nonsense",4.85779190063,1,"ldrc2_0_145_second","3","active_ns",FALSE,1,5,"A2_second"
"8934",15,183.02,183.02,3,"The movie was played by dad.","sense",4.29632592201,1,"ldrc2_0_145_second","3","passive_s",FALSE,1,5,"A2_second"
"8944",16,195.2,195.21,4,"The soup was caught by a ring.","nonsense",3.25586104393,1,"ldrc2_0_145_second","3","passive_ns",FALSE,1,5,"A2_second"
"8954",17,212.76,212.77,2,"The sock listened to the pig.","nonsense",2.9931499958,1,"ldrc2_0_145_second","3","active_ns",FALSE,1,5,"A2_second"
"8964",18,223.41,223.41,1,"A clown let go of a balloon.","sense",3.46093606949,1,"ldrc2_0_145_second","3","active_s",FALSE,1,5,"A2_second"
"8974",19,237.03,237.04,4,"The boy was owned by a lamp.","nonsense",4.82616996765,1,"ldrc2_0_145_second","3","passive_ns",FALSE,1,5,"A2_second"
"8984",20,248.04,248.05,1,"A father cooked the eggs.","sense",1.97411608696,1,"ldrc2_0_145_second","3","active_s",FALSE,1,5,"A2_second"
"8994",21,258.46,258.46,3,"The test was read by a teacher.","sense",2.25441789627,1,"ldrc2_0_145_second","3","passive_s",FALSE,1,5,"A2_second"
"9004",22,274.9,274.91,1,"The mother carried a cake.","sense",2.07002496719,1,"ldrc2_0_145_second","3","active_s",FALSE,1,5,"A2_second"
"9016",23,289.51,289.52,4,"A table was planted by a kid.","nonsense",1.94038915634,1,"ldrc2_0_145_second","3","passive_ns",FALSE,1,5,"A2_second"
"9024",24,303.52,303.53,2,"The flag roared at a flower.","nonsense",2.2937579155,1,"ldrc2_0_145_second","3","active_ns",FALSE,1,5,"A2_second"
"9034",25,319.75,319.76,1,"A girl kicked the ball.","sense",3.50825119019,1,"ldrc2_0_145_second","3","active_s",FALSE,1,5,"A2_second"
"9054",26,329.89,329.9,1,"The baker rolled the dough.","sense",2.54636406898,1,"ldrc2_0_145_second","3","active_s",FALSE,1,5,"A2_second"
"9074",27,343.4,343.41,4,"The door was eaten by a pot.","nonsense",3.1924328804,1,"ldrc2_0_145_second","3","passive_ns",FALSE,1,5,"A2_second"
"9084",28,353.98,353.99,2,"A goat graded the mirror.","nonsense",5.36569094658,1,"ldrc2_0_145_second","3","active_ns",FALSE,1,5,"A2_second"
"9106",29,370.82,370.83,3,"Seed was pecked by a hen.","sense",6.74785685539,1,"ldrc2_0_145_second","3","passive_s",FALSE,1,5,"A2_second"
"9117",30,382.44,382.45,4,"A king was chewed by a tree.","sense",2.7361741066,2,"ldrc2_0_145_second","3","passive_ns",FALSE,0,5,"A2_second"
"9143",31,392.48,392.49,2,"The banana lost the worm.","nonsense",4.28557801247,1,"ldrc2_0_145_second","3","active_ns",FALSE,1,5,"A2_second"
"9154",0,0,0.05,1,"A bird dropped the worm.","sense",2.43962597847,1,"ldrc2_1_115_second","1","active_s",FALSE,1,5,"A2_second"
"9164",1,10.16,10.18,2,"The couch sang to the duck.","nonsense",3.21349406242,1,"ldrc2_1_115_second","1","active_ns",FALSE,1,5,"A2_second"
"9174",2,25.97,26,3,"The show was seen by a child.","sense",4.83007001877,1,"ldrc2_1_115_second","1","passive_s",FALSE,1,5,"A2_second"
"9184",3,40.97,41,3,"A rug was rolled by the actor.","sense",6.68921113014,1,"ldrc2_1_115_second","1","passive_s",FALSE,1,5,"A2_second"
"9194",4,53.69,53.71,2,"A hen carried the dancer.","nonsense",2.48201489449,1,"ldrc2_1_115_second","1","active_ns",FALSE,1,5,"A2_second"
"9203",5,64.57,64.6,3,"Pizza was cooked by the man.","sense",1.89392399788,1,"ldrc2_1_115_second","1","passive_s",FALSE,1,5,"A2_second"
"9216",6,75.24,75.26,4,"A chair was tasted by a frame.","nonsense",4.98458695412,1,"ldrc2_1_115_second","1","passive_ns",FALSE,1,5,"A2_second"
"9223",7,86.91,86.93,1,"The uncle put sugar in the tea.","sense",3.73323702812,1,"ldrc2_1_115_second","1","active_s",FALSE,1,5,"A2_second"
"9233",8,103.03,103.04,2,"A fence walked to the mother.","nonsense",2.77989792824,1,"ldrc2_1_115_second","1","active_ns",FALSE,1,5,"A2_second"
"9244",9,118.89,118.91,4,"Fire was licked by a banana.","nonsense",3.74942612648,1,"ldrc2_1_115_second","1","passive_ns",FALSE,1,5,"A2_second"
"9254",10,128.92,128.94,1,"A fly entered the house.","sense",3.13349199295,1,"ldrc2_1_115_second","1","active_s",FALSE,1,5,"A2_second"
"9264",11,141.14,141.16,3,"A cat was saved by a king.","sense",6.50992298126,1,"ldrc2_1_115_second","1","passive_s",FALSE,1,5,"A2_second"
"9274",12,151.22,151.24,3,"The shirt was stained by mud.","sense",2.35115504265,1,"ldrc2_1_115_second","1","passive_s",FALSE,1,5,"A2_second"
"9284",13,161.68,161.71,4,"Pasta was waved by a fish.","nonsense",4.91952395439,1,"ldrc2_1_115_second","1","passive_ns",FALSE,1,5,"A2_second"
"9294",14,172.84,172.86,2,"A joke hugged the dragon.","nonsense",5.86969089508,1,"ldrc2_1_115_second","1","active_ns",FALSE,1,5,"A2_second"
"9304",15,183.02,183.04,3,"A phone was used by a doctor.","sense",5.1036939621,1,"ldrc2_1_115_second","1","passive_s",FALSE,1,5,"A2_second"
"9316",16,195.2,195.22,4,"A cup was cut by the pillow.","nonsense",5.64270997047,1,"ldrc2_1_115_second","1","passive_ns",FALSE,1,5,"A2_second"
"9324",17,212.76,212.79,2,"The snake asked for the father.","nonsense",3.33733296394,1,"ldrc2_1_115_second","1","active_ns",FALSE,1,5,"A2_second"
"9334",18,223.41,223.44,1,"A mouse chewed on the cheese.","sense",2.69672703743,1,"ldrc2_1_115_second","1","active_s",FALSE,1,5,"A2_second"
"9344",19,237.03,237.05,4,"Pie was raised by the letter.","nonsense",5.00618290901,1,"ldrc2_1_115_second","1","passive_ns",FALSE,1,5,"A2_second"
"9354",20,248.04,248.05,1,"The banker counted the money.","sense",2.59159016609,1,"ldrc2_1_115_second","1","active_s",FALSE,1,5,"A2_second"
"9364",21,258.46,258.48,3,"The lamp was bought by the sister.","sense",3.71047496796,1,"ldrc2_1_115_second","1","passive_s",FALSE,1,5,"A2_second"
"9374",22,274.9,274.92,1,"The boy cleared off the table.","sense",2.66667485237,1,"ldrc2_1_115_second","1","active_s",FALSE,1,5,"A2_second"
"9384",23,289.51,289.53,4,"Bread was scratched by a tray.","nonsense",5.67814397812,1,"ldrc2_1_115_second","1","passive_ns",FALSE,1,5,"A2_second"
"9394",24,303.52,303.55,2,"The ear dressed a student.","nonsense",4.14700818062,1,"ldrc2_1_115_second","1","active_ns",FALSE,1,5,"A2_second"
"9404",25,319.75,319.76,1,"The queen planted a flower.","sense",2.59955000877,1,"ldrc2_1_115_second","1","active_s",FALSE,1,5,"A2_second"
"9415",26,329.89,329.91,1,"A tiger scared the zebra.","sense",2.86410403252,1,"ldrc2_1_115_second","1","active_s",FALSE,1,5,"A2_second"
"9424",27,343.4,343.41,4,"A rope was sold by the frog.","nonsense",3.64605498314,1,"ldrc2_1_115_second","1","passive_ns",FALSE,1,5,"A2_second"
"9434",28,353.98,353.99,2,"The iron borrowed a teacher.","nonsense",4.17610311508,1,"ldrc2_1_115_second","1","active_ns",FALSE,1,5,"A2_second"
"9444",29,370.82,370.84,3,"Soup was served by a woman.","sense",3.4624350071,1,"ldrc2_1_115_second","1","passive_s",FALSE,1,5,"A2_second"
"9454",30,382.44,382.46,4,"The girl was told by a fork.","nonsense",3.684237957,1,"ldrc2_1_115_second","1","passive_ns",FALSE,1,5,"A2_second"
"9464",31,392.48,392.49,2,"A basement won the family.","nonsense",4.79209399223,1,"ldrc2_1_115_second","1","active_ns",FALSE,1,5,"A2_second"
